Date,Year,Births,State
2012-12-01,2012,4743,South Carolina
2012-12-01,2012,975,South Dakota
2012-12-01,2012,6636,Tennessee
2012-12-01,2012,31888,Texas
2012-12-01,2012,4028,Utah
2012-12-01,2012,503,Vermont
2012-12-01,2012,8364,Virginia
2012-12-01,2012,6847,Washington
2012-12-01,2012,1645,West Virginia
2012-12-01,2012,5441,Wisconsin
2012-12-01,2012,578,Wyoming
2013-01-01,2013,4934,Alabama
2013-01-01,2013,974,Alaska
2013-01-01,2013,7139,Arizona
2013-01-01,2013,3188,Arkansas
2013-01-01,2013,41251,California
2013-01-01,2013,5080,Colorado
2013-01-01,2013,880,Delaware
2013-01-01,2013,779,District Of Columbia
2013-01-01,2013,18196,Florida
2013-01-01,2013,10847,Georgia
2013-01-01,2013,1627,Hawaii
2013-01-01,2013,1806,Idaho
2013-01-01,2013,12557,Illinois
2013-01-01,2013,6726,Indiana
2013-01-01,2013,3117,Iowa
2013-01-01,2013,3202,Kansas
2013-01-01,2013,4624,Kentucky
2013-01-01,2013,5326,Louisiana
2013-01-01,2013,1059,Maine
2013-01-01,2013,6081,Maryland
2013-01-01,2013,5869,Massachusetts
2013-01-01,2013,9157,Michigan
2013-01-01,2013,5422,Minnesota
2013-01-01,2013,3303,Mississippi
2013-01-01,2013,6080,Missouri
2013-01-01,2013,978,Montana
2013-01-01,2013,2111,Nebraska
2013-01-01,2013,2931,Nevada
2013-01-01,2013,953,New Hampshire
2013-01-01,2013,2183,New Mexico
2013-01-01,2013,9950,North Carolina
2013-01-01,2013,848,North Dakota
2013-01-01,2013,11210,Ohio
2013-01-01,2013,4423,Oklahoma
2013-01-01,2013,3585,Oregon
2013-01-01,2013,11519,Pennsylvania
2013-01-01,2013,899,Rhode Island
2013-01-01,2013,4691,South Carolina
2013-01-01,2013,937,South Dakota
2013-01-01,2013,6691,Tennessee
2013-01-01,2013,32060,Texas
2013-01-01,2013,3938,Utah
2013-01-01,2013,453,Vermont
2013-01-01,2013,8160,Virginia
2013-01-01,2013,6954,Washington
2013-01-01,2013,1751,West Virginia
2013-01-01,2013,5393,Wisconsin
2013-01-01,2013,599,Wyoming
2013-02-01,2013,4307,Alabama
2013-02-01,2013,836,Alaska
2013-02-01,2013,6465,Arizona
2013-02-01,2013,2874,Arkansas
2013-02-01,2013,36711,California
2013-02-01,2013,4817,Colorado
2013-02-01,2013,779,Delaware
2013-02-01,2013,688,District Of Columbia
2013-02-01,2013,15999,Florida
2013-02-01,2013,9666,Georgia
2013-02-01,2013,1475,Hawaii
2013-02-01,2013,1630,Idaho
2013-02-01,2013,11533,Illinois
2013-02-01,2013,6202,Indiana
2013-02-01,2013,2873,Iowa
2013-02-01,2013,2859,Kansas
2013-02-01,2013,4236,Kentucky
2013-02-01,2013,4615,Louisiana
2013-02-01,2013,963,Maine
2013-02-01,2013,5322,Maryland
2013-02-01,2013,5360,Massachusetts
2013-02-01,2013,8395,Michigan
2013-02-01,2013,5023,Minnesota
2013-02-01,2013,2918,Mississippi
2013-02-01,2013,5534,Missouri
2013-02-01,2013,854,Montana
2013-02-01,2013,1920,Nebraska
2013-02-01,2013,2556,Nevada
2013-02-01,2013,951,New Hampshire
2013-02-01,2013,1994,New Mexico
2013-02-01,2013,8918,North Carolina
2013-02-01,2013,776,North Dakota
2013-02-01,2013,10421,Ohio
2013-02-01,2013,3955,Oklahoma
2013-02-01,2013,3309,Oregon
2013-02-01,2013,10332,Pennsylvania
2013-02-01,2013,815,Rhode Island
2013-02-01,2013,4174,South Carolina
2013-02-01,2013,919,South Dakota
2013-02-01,2013,5982,Tennessee
2013-02-01,2013,28402,Texas
2013-02-01,2013,3886,Utah
2013-02-01,2013,438,Vermont
2013-02-01,2013,7678,Virginia
2013-02-01,2013,6459,Washington
2013-02-01,2013,1560,West Virginia
2013-02-01,2013,4893,Wisconsin
2013-02-01,2013,529,Wyoming
2013-03-01,2013,4581,Alabama
2013-03-01,2013,983,Alaska
2013-03-01,2013,7134,Arizona
2013-03-01,2013,2983,Arkansas
2013-03-01,2013,40704,California
2013-03-01,2013,5338,Colorado
2013-03-01,2013,878,Delaware
2013-03-01,2013,784,District Of Columbia
2013-03-01,2013,17170,Florida
2013-03-01,2013,10622,Georgia
2013-03-01,2013,1578,Hawaii
2013-03-01,2013,1944,Idaho
2013-03-01,2013,12957,Illinois
2013-03-01,2013,6743,Indiana
2013-03-01,2013,3207,Iowa
2013-03-01,2013,3179,Kansas
2013-03-01,2013,4669,Kentucky
2013-03-01,2013,4885,Louisiana
2013-03-01,2013,1063,Maine
2013-03-01,2013,5822,Maryland
2013-03-01,2013,5900,Massachusetts
2013-03-01,2013,9303,Michigan
2013-03-01,2013,5799,Minnesota
2013-03-01,2013,3081,Mississippi
2013-03-01,2013,6179,Missouri
2013-03-01,2013,1012,Montana
2013-03-01,2013,2109,Nebraska
2013-03-01,2013,2911,Nevada
2013-03-01,2013,990,New Hampshire
2013-03-01,2013,2114,New Mexico
2013-03-01,2013,9540,North Carolina
2013-03-01,2013,861,North Dakota
2013-03-01,2013,11377,Ohio
2013-03-01,2013,4415,Oklahoma
2013-03-01,2013,3794,Oregon
2013-03-01,2013,11538,Pennsylvania
2013-03-01,2013,884,Rhode Island
2013-03-01,2013,4692,South Carolina
2013-03-01,2013,1052,South Dakota
2013-03-01,2013,6579,Tennessee
2013-03-01,2013,30285,Texas
2013-03-01,2013,4327,Utah
2013-03-01,2013,516,Vermont
2013-03-01,2013,8566,Virginia
2013-03-01,2013,7202,Washington
2013-03-01,2013,1783,West Virginia
2013-03-01,2013,5476,Wisconsin
2013-03-01,2013,606,Wyoming
2013-04-01,2013,4572,Alabama
2013-04-01,2013,917,Alaska
2013-04-01,2013,6756,Arizona
2013-04-01,2013,2971,Arkansas
2013-04-01,2013,38794,California
2013-04-01,2013,5168,Colorado
2013-04-01,2013,844,Delaware
2013-04-01,2013,746,District Of Columbia
2013-04-01,2013,16713,Florida
2013-04-01,2013,9976,Georgia
2013-04-01,2013,1489,Hawaii
2013-04-01,2013,1802,Idaho
2013-04-01,2013,12455,Illinois
2013-04-01,2013,6561,Indiana
2013-04-01,2013,3186,Iowa
2013-04-01,2013,3035,Kansas
2013-04-01,2013,4337,Kentucky
2013-04-01,2013,4826,Louisiana
2013-04-01,2013,1009,Maine
2013-04-01,2013,5693,Maryland
2013-04-01,2013,5829,Massachusetts
2013-04-01,2013,9059,Michigan
2013-04-01,2013,5602,Minnesota
2013-04-01,2013,2966,Mississippi
2013-04-01,2013,5976,Missouri
2013-04-01,2013,1002,Montana
2013-04-01,2013,2051,Nebraska
2013-04-01,2013,2773,Nevada
2013-04-01,2013,1084,New Hampshire
2013-04-01,2013,2075,New Mexico
2013-04-01,2013,9463,North Carolina
2013-04-01,2013,867,North Dakota
2013-04-01,2013,11137,Ohio
2013-04-01,2013,4226,Oklahoma
2013-04-01,2013,3793,Oregon
2013-04-01,2013,11116,Pennsylvania
2013-04-01,2013,891,Rhode Island
2013-04-01,2013,4391,South Carolina
2013-04-01,2013,985,South Dakota
2013-04-01,2013,6412,Tennessee
2013-04-01,2013,30280,Texas
2013-04-01,2013,4366,Utah
2013-04-01,2013,440,Vermont
2013-04-01,2013,8128,Virginia
2013-04-01,2013,7053,Washington
2013-04-01,2013,1641,West Virginia
2013-04-01,2013,5301,Wisconsin
2013-04-01,2013,639,Wyoming
2013-05-01,2013,4761,Alabama
2013-05-01,2013,945,Alaska
2013-05-01,2013,6742,Arizona
2013-05-01,2013,3098,Arkansas
2013-05-01,2013,40516,California
2013-05-01,2013,5583,Colorado
2013-05-01,2013,980,Delaware
2013-05-01,2013,793,District Of Columbia
2013-05-01,2013,17281,Florida
2013-05-01,2013,10483,Georgia
2013-05-01,2013,1609,Hawaii
2013-05-01,2013,2010,Idaho
2013-05-01,2013,13547,Illinois
2013-05-01,2013,7202,Indiana
2013-05-01,2013,3333,Iowa
2013-05-01,2013,3264,Kansas
2013-05-01,2013,4748,Kentucky
2013-05-01,2013,5074,Louisiana
2013-05-01,2013,1106,Maine
2013-05-01,2013,6083,Maryland
2013-05-01,2013,6115,Massachusetts
2013-05-01,2013,9888,Michigan
2013-05-01,2013,5997,Minnesota
2013-05-01,2013,3091,Mississippi
2013-05-01,2013,6311,Missouri
2013-05-01,2013,1153,Montana
2013-05-01,2013,2262,Nebraska
2013-05-01,2013,2862,Nevada
2013-05-01,2013,1102,New Hampshire
2013-05-01,2013,2245,New Mexico
2013-05-01,2013,9826,North Carolina
2013-05-01,2013,894,North Dakota
2013-05-01,2013,11751,Ohio
2013-05-01,2013,4424,Oklahoma
2013-05-01,2013,3913,Oregon
2013-05-01,2013,12195,Pennsylvania
2013-05-01,2013,953,Rhode Island
2013-05-01,2013,4649,South Carolina
2013-05-01,2013,1028,South Dakota
2013-05-01,2013,6652,Tennessee
2013-05-01,2013,31560,Texas
2013-05-01,2013,4524,Utah
2013-05-01,2013,548,Vermont
2013-05-01,2013,8586,Virginia
2013-05-01,2013,7518,Washington
2013-05-01,2013,1737,West Virginia
2013-05-01,2013,5913,Wisconsin
2013-05-01,2013,717,Wyoming
2013-06-01,2013,4545,Alabama
2013-06-01,2013,982,Alaska
2013-06-01,2013,6741,Arizona
2013-06-01,2013,2950,Arkansas
2013-06-01,2013,39006,California
2013-06-01,2013,5535,Colorado
2013-06-01,2013,906,Delaware
2013-06-01,2013,724,District Of Columbia
2013-06-01,2013,16684,Florida
2013-06-01,2013,10213,Georgia
2013-06-01,2013,1523,Hawaii
2013-06-01,2013,1911,Idaho
2013-06-01,2013,13081,Illinois
2013-06-01,2013,6952,Indiana
2013-06-01,2013,3227,Iowa
2013-06-01,2013,3176,Kansas
2013-06-01,2013,4510,Kentucky
2013-06-01,2013,4903,Louisiana
2013-06-01,2013,1128,Maine
2013-06-01,2013,5965,Maryland
2013-06-01,2013,5909,Massachusetts
2013-06-01,2013,9425,Michigan
2013-06-01,2013,5931,Minnesota
2013-06-01,2013,2987,Mississippi
2013-06-01,2013,6180,Missouri
2013-06-01,2013,1019,Montana
2013-06-01,2013,2218,Nebraska
2013-06-01,2013,2942,Nevada
2013-06-01,2013,1103,New Hampshire
2013-06-01,2013,2147,New Mexico
2013-06-01,2013,9576,North Carolina
2013-06-01,2013,867,North Dakota
2013-06-01,2013,11620,Ohio
2013-06-01,2013,4407,Oklahoma
2013-06-01,2013,3774,Oregon
2013-06-01,2013,11655,Pennsylvania
2013-06-01,2013,914,Rhode Island
2013-06-01,2013,4501,South Carolina
2013-06-01,2013,982,South Dakota
2013-06-01,2013,6442,Tennessee
2013-06-01,2013,30471,Texas
2013-06-01,2013,4408,Utah
2013-06-01,2013,519,Vermont
2013-06-01,2013,8448,Virginia
2013-06-01,2013,7339,Washington
2013-06-01,2013,1682,West Virginia
2013-06-01,2013,5642,Wisconsin
2013-06-01,2013,619,Wyoming
2013-07-01,2013,5282,Alabama
2013-07-01,2013,961,Alaska
2013-07-01,2013,7400,Arizona
2013-07-01,2013,3368,Arkansas
2013-07-01,2013,42692,California
2013-07-01,2013,5909,Colorado
2013-07-01,2013,975,Delaware
2013-07-01,2013,810,District Of Columbia
2013-07-01,2013,18462,Florida
2013-07-01,2013,11307,Georgia
2013-07-01,2013,1570,Hawaii
2013-07-01,2013,2075,Idaho
2013-07-01,2013,14318,Illinois
2013-07-01,2013,7449,Indiana
2013-07-01,2013,3515,Iowa
2013-07-01,2013,3430,Kansas
2013-07-01,2013,5062,Kentucky
2013-07-01,2013,5620,Louisiana
2013-07-01,2013,1051,Maine
2013-07-01,2013,6466,Maryland
2013-07-01,2013,6439,Massachusetts
2013-07-01,2013,10336,Michigan
2013-07-01,2013,6047,Minnesota
2013-07-01,2013,3479,Mississippi
2013-07-01,2013,6783,Missouri
2013-07-01,2013,1130,Montana
2013-07-01,2013,2380,Nebraska
2013-07-01,2013,3196,Nevada
2013-07-01,2013,1102,New Hampshire
2013-07-01,2013,2328,New Mexico
2013-07-01,2013,10302,North Carolina
2013-07-01,2013,989,North Dakota
2013-07-01,2013,12479,Ohio
2013-07-01,2013,4670,Oklahoma
2013-07-01,2013,4101,Oregon
2013-07-01,2013,12630,Pennsylvania
2013-07-01,2013,984,Rhode Island
2013-07-01,2013,5066,South Carolina
2013-07-01,2013,1142,South Dakota
2013-07-01,2013,7157,Tennessee
2013-07-01,2013,34421,Texas
2013-07-01,2013,4674,Utah
2013-07-01,2013,551,Vermont
2013-07-01,2013,9004,Virginia
2013-07-01,2013,7689,Washington
2013-07-01,2013,1886,West Virginia
2013-07-01,2013,6134,Wisconsin
2013-07-01,2013,710,Wyoming
2013-08-01,2013,5308,Alabama
2013-08-01,2013,1041,Alaska
2013-08-01,2013,7487,Arizona
2013-08-01,2013,3475,Arkansas
2013-08-01,2013,44888,California
2013-08-01,2013,5767,Colorado
2013-08-01,2013,990,Delaware
2013-08-01,2013,848,District Of Columbia
2013-08-01,2013,19430,Florida
2013-08-01,2013,11655,Georgia
2013-08-01,2013,1629,Hawaii
2013-08-01,2013,1949,Idaho
2013-08-01,2013,14048,Illinois
2013-08-01,2013,7458,Indiana
2013-08-01,2013,3525,Iowa
2013-08-01,2013,3410,Kansas
2013-08-01,2013,5005,Kentucky
2013-08-01,2013,5653,Louisiana
2013-08-01,2013,1136,Maine
2013-08-01,2013,6518,Maryland
2013-08-01,2013,6503,Massachusetts
2013-08-01,2013,10302,Michigan
2013-08-01,2013,6125,Minnesota
2013-08-01,2013,3539,Mississippi
2013-08-01,2013,6850,Missouri
2013-08-01,2013,1055,Montana
2013-08-01,2013,2277,Nebraska
2013-08-01,2013,3156,Nevada
2013-08-01,2013,1095,New Hampshire
2013-08-01,2013,2387,New Mexico
2013-08-01,2013,10794,North Carolina
2013-08-01,2013,925,North Dakota
2013-08-01,2013,12532,Ohio
2013-08-01,2013,4720,Oklahoma
2013-08-01,2013,4014,Oregon
2013-08-01,2013,12893,Pennsylvania
2013-08-01,2013,944,Rhode Island
2013-08-01,2013,5149,South Carolina
2013-08-01,2013,1122,South Dakota
2013-08-01,2013,7194,Tennessee
2013-08-01,2013,35014,Texas
2013-08-01,2013,4467,Utah
2013-08-01,2013,536,Vermont
2013-08-01,2013,9156,Virginia
2013-08-01,2013,7741,Washington
2013-08-01,2013,1863,West Virginia
2013-08-01,2013,5951,Wisconsin
2013-08-01,2013,669,Wyoming
2013-09-01,2013,4884,Alabama
2013-09-01,2013,965,Alaska
2013-09-01,2013,7590,Arizona
2013-09-01,2013,3289,Arkansas
2013-09-01,2013,43804,California
2013-09-01,2013,5689,Colorado
2013-09-01,2013,891,Delaware
2013-09-01,2013,794,District Of Columbia
2013-09-01,2013,18653,Florida
2013-09-01,2013,10906,Georgia
2013-09-01,2013,1652,Hawaii
2013-09-01,2013,1869,Idaho
2013-09-01,2013,13409,Illinois
2013-09-01,2013,7011,Indiana
2013-09-01,2013,3315,Iowa
2013-09-01,2013,3389,Kansas
2013-09-01,2013,4812,Kentucky
2013-09-01,2013,5604,Louisiana
2013-09-01,2013,1077,Maine
2013-09-01,2013,6072,Maryland
2013-09-01,2013,6041,Massachusetts
2013-09-01,2013,9616,Michigan
2013-09-01,2013,5771,Minnesota
2013-09-01,2013,3315,Mississippi
2013-09-01,2013,6521,Missouri
2013-09-01,2013,1078,Montana
2013-09-01,2013,2297,Nebraska
2013-09-01,2013,3037,Nevada
2013-09-01,2013,1015,New Hampshire
2013-09-01,2013,2345,New Mexico
2013-09-01,2013,10203,North Carolina
2013-09-01,2013,933,North Dakota
2013-09-01,2013,11766,Ohio
2013-09-01,2013,4513,Oklahoma
2013-09-01,2013,3832,Oregon
2013-09-01,2013,11967,Pennsylvania
2013-09-01,2013,868,Rhode Island
2013-09-01,2013,4864,South Carolina
2013-09-01,2013,1031,South Dakota
2013-09-01,2013,6786,Tennessee
2013-09-01,2013,33860,Texas
2013-09-01,2013,4232,Utah
2013-09-01,2013,525,Vermont
2013-09-01,2013,8844,Virginia
2013-09-01,2013,7188,Washington
2013-09-01,2013,1775,West Virginia
2013-09-01,2013,5562,Wisconsin
2013-09-01,2013,628,Wyoming
2013-10-01,2013,4972,Alabama
2013-10-01,2013,975,Alaska
2013-10-01,2013,7558,Arizona
2013-10-01,2013,3247,Arkansas
2013-10-01,2013,43653,California
2013-10-01,2013,5565,Colorado
2013-10-01,2013,936,Delaware
2013-10-01,2013,807,District Of Columbia
2013-10-01,2013,19019,Florida
2013-10-01,2013,11092,Georgia
2013-10-01,2013,1615,Hawaii
2013-10-01,2013,1907,Idaho
2013-10-01,2013,13237,Illinois
2013-10-01,2013,7236,Indiana
2013-10-01,2013,3470,Iowa
2013-10-01,2013,3400,Kansas
2013-10-01,2013,4787,Kentucky
2013-10-01,2013,5583,Louisiana
2013-10-01,2013,1103,Maine
2013-10-01,2013,6186,Maryland
2013-10-01,2013,6298,Massachusetts
2013-10-01,2013,9574,Michigan
2013-10-01,2013,6055,Minnesota
2013-10-01,2013,3289,Mississippi
2013-10-01,2013,6533,Missouri
2013-10-01,2013,1066,Montana
2013-10-01,2013,2152,Nebraska
2013-10-01,2013,2944,Nevada
2013-10-01,2013,1054,New Hampshire
2013-10-01,2013,2248,New Mexico
2013-10-01,2013,10460,North Carolina
2013-10-01,2013,912,North Dakota
2013-10-01,2013,11803,Ohio
2013-10-01,2013,4632,Oklahoma
2013-10-01,2013,3808,Oregon
2013-10-01,2013,12138,Pennsylvania
2013-10-01,2013,951,Rhode Island
2013-10-01,2013,4995,South Carolina
2013-10-01,2013,1011,South Dakota
2013-10-01,2013,6784,Tennessee
2013-10-01,2013,34238,Texas
2013-10-01,2013,4302,Utah
2013-10-01,2013,486,Vermont
2013-10-01,2013,8624,Virginia
2013-10-01,2013,7447,Washington
2013-10-01,2013,1783,West Virginia
2013-10-01,2013,5673,Wisconsin
2013-10-01,2013,676,Wyoming
2013-11-01,2013,4774,Alabama
2013-11-01,2013,939,Alaska
2013-11-01,2013,7177,Arizona
2013-11-01,2013,2992,Arkansas
2013-11-01,2013,40673,California
2013-11-01,2013,5154,Colorado
2013-11-01,2013,861,Delaware
2013-11-01,2013,763,District Of Columbia
2013-11-01,2013,18083,Florida
2013-11-01,2013,10536,Georgia
2013-11-01,2013,1643,Hawaii
2013-11-01,2013,1717,Idaho
2013-11-01,2013,12575,Illinois
2013-11-01,2013,6677,Indiana
2013-11-01,2013,3041,Iowa
2013-11-01,2013,3203,Kansas
2013-11-01,2013,4349,Kentucky
2013-11-01,2013,5240,Louisiana
2013-11-01,2013,1049,Maine
2013-11-01,2013,5645,Maryland
2013-11-01,2013,5729,Massachusetts
2013-11-01,2013,9048,Michigan
2013-11-01,2013,5691,Minnesota
2013-11-01,2013,3152,Mississippi
2013-11-01,2013,5934,Missouri
2013-11-01,2013,991,Montana
2013-11-01,2013,2168,Nebraska
2013-11-01,2013,2778,Nevada
2013-11-01,2013,955,New Hampshire
2013-11-01,2013,2021,New Mexico
2013-11-01,2013,9690,North Carolina
2013-11-01,2013,835,North Dakota
2013-11-01,2013,11094,Ohio
2013-11-01,2013,4402,Oklahoma
2013-11-01,2013,3514,Oregon
2013-11-01,2013,11318,Pennsylvania
2013-11-01,2013,880,Rhode Island
2013-11-01,2013,4607,South Carolina
2013-11-01,2013,993,South Dakota
2013-11-01,2013,6455,Tennessee
2013-11-01,2013,32145,Texas
2013-11-01,2013,3932,Utah
2013-11-01,2013,482,Vermont
2013-11-01,2013,8302,Virginia
2013-11-01,2013,6739,Washington
2013-11-01,2013,1618,West Virginia
2013-11-01,2013,5282,Wisconsin
2013-11-01,2013,627,Wyoming
2013-12-01,2013,5247,Alabama
2013-12-01,2013,928,Alaska
2013-12-01,2013,7411,Arizona
2013-12-01,2013,3397,Arkansas
2013-12-01,2013,42013,California
2013-12-01,2013,5402,Colorado
2013-12-01,2013,911,Delaware
2013-12-01,2013,752,District Of Columbia
2013-12-01,2013,19717,Florida
2013-12-01,2013,11445,Georgia
2013-12-01,2013,1577,Hawaii
2013-12-01,2013,1763,Idaho
2013-12-01,2013,13214,Illinois
2013-12-01,2013,6885,Indiana
2013-12-01,2013,3285,Iowa
2013-12-01,2013,3292,Kansas
2013-12-01,2013,4547,Kentucky
2013-12-01,2013,5872,Louisiana
2013-12-01,2013,1032,Maine
2013-12-01,2013,6100,Maryland
2013-12-01,2013,5796,Massachusetts
2013-12-01,2013,9386,Michigan
2013-12-01,2013,5696,Minnesota
2013-12-01,2013,3514,Mississippi
2013-12-01,2013,6415,Missouri
2013-12-01,2013,1039,Montana
2013-12-01,2013,2150,Nebraska
2013-12-01,2013,2944,Nevada
2013-12-01,2013,992,New Hampshire
2013-12-01,2013,2267,New Mexico
2013-12-01,2013,10280,North Carolina
2013-12-01,2013,892,North Dakota
2013-12-01,2013,11746,Ohio
2013-12-01,2013,4582,Oklahoma
2013-12-01,2013,3718,Oregon
2013-12-01,2013,11620,Pennsylvania
2013-12-01,2013,826,Rhode Island
2013-12-01,2013,5016,South Carolina
2013-12-01,2013,1046,South Dakota
2013-12-01,2013,6858,Tennessee
2013-12-01,2013,34604,Texas
2013-12-01,2013,3901,Utah
2013-12-01,2013,481,Vermont
2013-12-01,2013,8651,Virginia
2013-12-01,2013,7248,Washington
2013-12-01,2013,1746,West Virginia
2013-12-01,2013,5429,Wisconsin
2013-12-01,2013,625,Wyoming
2014-01-01,2014,4924,Alabama
2014-01-01,2014,952,Alaska
2014-01-01,2014,7333,Arizona
2014-01-01,2014,3228,Arkansas
2014-01-01,2014,41043,California
2014-01-01,2014,5284,Colorado
2014-01-01,2014,902,Delaware
2014-01-01,2014,782,District Of Columbia
2014-01-01,2014,18295,Florida
2014-01-01,2014,10708,Georgia
2014-01-01,2014,1538,Hawaii
2014-01-01,2014,1882,Idaho
2014-01-01,2014,12772,Illinois
2014-01-01,2014,6960,Indiana
2014-01-01,2014,3275,Iowa
2014-01-01,2014,3223,Kansas
2014-01-01,2014,4685,Kentucky
2014-01-01,2014,5459,Louisiana
2014-01-01,2014,1012,Maine
2014-01-01,2014,6088,Maryland
2014-01-01,2014,5742,Massachusetts
2014-01-01,2014,9124,Michigan
2014-01-01,2014,5542,Minnesota
2014-01-01,2014,3177,Mississippi
2014-01-01,2014,6226,Missouri
2014-01-01,2014,992,Montana
2014-01-01,2014,2076,Nebraska
2014-01-01,2014,2929,Nevada
2014-01-01,2014,972,New Hampshire
2014-01-01,2014,2247,New Mexico
2014-01-01,2014,10042,North Carolina
2014-01-01,2014,934,North Dakota
2014-01-01,2014,11358,Ohio
2014-01-01,2014,4437,Oklahoma
2014-01-01,2014,3625,Oregon
2014-01-01,2014,11570,Pennsylvania
2014-01-01,2014,851,Rhode Island
2014-01-01,2014,4670,South Carolina
2014-01-01,2014,1024,South Dakota
2014-01-01,2014,6649,Tennessee
2014-01-01,2014,33190,Texas
2014-01-01,2014,3987,Utah
2014-01-01,2014,474,Vermont
2014-01-01,2014,8474,Virginia
2014-01-01,2014,7129,Washington
2014-01-01,2014,1718,West Virginia
2014-01-01,2014,5371,Wisconsin
2014-01-01,2014,624,Wyoming
2014-02-01,2014,4590,Alabama
2014-02-01,2014,895,Alaska
2014-02-01,2014,6610,Arizona
2014-02-01,2014,2888,Arkansas
2014-02-01,2014,37359,California
2014-02-01,2014,4930,Colorado
2014-02-01,2014,829,Delaware
2014-02-01,2014,724,District Of Columbia
2014-02-01,2014,16467,Florida
2014-02-01,2014,9870,Georgia
2014-02-01,2014,1408,Hawaii
2014-02-01,2014,1646,Idaho
2014-02-01,2014,11707,Illinois
2014-02-01,2014,6242,Indiana
2014-02-01,2014,2874,Iowa
2014-02-01,2014,2992,Kansas
2014-02-01,2014,4115,Kentucky
2014-02-01,2014,4883,Louisiana
2014-02-01,2014,886,Maine
2014-02-01,2014,5525,Maryland
2014-02-01,2014,5289,Massachusetts
2014-02-01,2014,8541,Michigan
2014-02-01,2014,5197,Minnesota
2014-02-01,2014,3117,Mississippi
2014-02-01,2014,5771,Missouri
2014-02-01,2014,907,Montana
2014-02-01,2014,1965,Nebraska
2014-02-01,2014,2675,Nevada
2014-02-01,2014,886,New Hampshire
2014-02-01,2014,1960,New Mexico
2014-02-01,2014,9227,North Carolina
2014-02-01,2014,841,North Dakota
2014-02-01,2014,10519,Ohio
2014-02-01,2014,4029,Oklahoma
2014-02-01,2014,3351,Oregon
2014-02-01,2014,10710,Pennsylvania
2014-02-01,2014,842,Rhode Island
2014-02-01,2014,4367,South Carolina
2014-02-01,2014,925,South Dakota
2014-02-01,2014,6292,Tennessee
2014-02-01,2014,29746,Texas
2014-02-01,2014,3741,Utah
2014-02-01,2014,463,Vermont
2014-02-01,2014,7765,Virginia
2014-02-01,2014,6749,Washington
2014-02-01,2014,1548,West Virginia
2014-02-01,2014,5002,Wisconsin
2014-02-01,2014,585,Wyoming
2014-03-01,2014,4668,Alabama
2014-03-01,2014,914,Alaska
2014-03-01,2014,7097,Arizona
2014-03-01,2014,3046,Arkansas
2014-03-01,2014,40680,California
2014-03-01,2014,5498,Colorado
2014-03-01,2014,932,Delaware
2014-03-01,2014,720,District Of Columbia
2014-03-01,2014,17780,Florida
2014-03-01,2014,10572,Georgia
2014-03-01,2014,1511,Hawaii
2014-03-01,2014,1876,Idaho
2014-03-01,2014,12755,Illinois
2014-03-01,2014,6849,Indiana
2014-03-01,2014,3222,Iowa
2014-03-01,2014,3238,Kansas
2014-03-01,2014,4603,Kentucky
2014-03-01,2014,5130,Louisiana
2014-03-01,2014,1124,Maine
2014-03-01,2014,6248,Maryland
2014-03-01,2014,5887,Massachusetts
2014-03-01,2014,9471,Michigan
2014-03-01,2014,5815,Minnesota
2014-03-01,2014,3054,Mississippi
2014-03-01,2014,6219,Missouri
2014-03-01,2014,962,Montana
2014-03-01,2014,2205,Nebraska
2014-03-01,2014,2889,Nevada
2014-03-01,2014,949,New Hampshire
2014-03-01,2014,2146,New Mexico
2014-03-01,2014,9654,North Carolina
2014-03-01,2014,885,North Dakota
2014-03-01,2014,11550,Ohio
2014-03-01,2014,4283,Oklahoma
2014-03-01,2014,3659,Oregon
2014-03-01,2014,11627,Pennsylvania
2014-03-01,2014,871,Rhode Island
2014-03-01,2014,4600,South Carolina
2014-03-01,2014,1047,South Dakota
2014-03-01,2014,6527,Tennessee
2014-03-01,2014,31658,Texas
2014-03-01,2014,4382,Utah
2014-03-01,2014,534,Vermont
2014-03-01,2014,8370,Virginia
2014-03-01,2014,7197,Washington
2014-03-01,2014,1696,West Virginia
2014-03-01,2014,5505,Wisconsin
2014-03-01,2014,628,Wyoming
2014-04-01,2014,4685,Alabama
2014-04-01,2014,960,Alaska
2014-04-01,2014,6687,Arizona
2014-04-01,2014,3088,Arkansas
2014-04-01,2014,39912,California
2014-04-01,2014,5470,Colorado
2014-04-01,2014,881,Delaware
2014-04-01,2014,742,District Of Columbia
2014-04-01,2014,17503,Florida
2014-04-01,2014,10277,Georgia
2014-04-01,2014,1553,Hawaii
2014-04-01,2014,1909,Idaho
2014-04-01,2014,12902,Illinois
2014-04-01,2014,6764,Indiana
2014-04-01,2014,3279,Iowa
2014-04-01,2014,3259,Kansas
2014-04-01,2014,4545,Kentucky
2014-04-01,2014,5054,Louisiana
2014-04-01,2014,1047,Maine
2014-04-01,2014,5648,Maryland
2014-04-01,2014,5725,Massachusetts
2014-04-01,2014,9426,Michigan
2014-04-01,2014,5788,Minnesota
2014-04-01,2014,2917,Mississippi
2014-04-01,2014,6086,Missouri
2014-04-01,2014,1075,Montana
2014-04-01,2014,2235,Nebraska
2014-04-01,2014,2813,Nevada
2014-04-01,2014,1001,New Hampshire
2014-04-01,2014,2096,New Mexico
2014-04-01,2014,9764,North Carolina
2014-04-01,2014,973,North Dakota
2014-04-01,2014,11138,Ohio
2014-04-01,2014,4227,Oklahoma
