State,Month,Year,stateBirths,StateName
46,1,2011,910,South Dakota
47,1,2011,6410,Tennessee
48,1,2011,31091,Texas
49,1,2011,3943,Utah
50,1,2011,462,Vermont
51,1,2011,8262,Virginia
53,1,2011,6760,Washington
54,1,2011,1709,West Virginia
55,1,2011,5312,Wisconsin
56,1,2011,606,Wyoming
1,2,2011,4503,Alabama
2,2,2011,881,Alaska
4,2,2011,6535,Arizona
5,2,2011,2928,Arkansas
6,2,2011,38209,California
8,2,2011,4774,Colorado
9,2,2011,2857,Connecticut
10,2,2011,824,Delaware
11,2,2011,681,District Of Columbia
12,2,2011,16207,Florida
13,2,2011,10186,Georgia
15,2,2011,1502,Hawaii
16,2,2011,1698,Idaho
17,2,2011,12076,Illinois
18,2,2011,6473,Indiana
19,2,2011,2885,Iowa
20,2,2011,3012,Kansas
21,2,2011,4175,Kentucky
22,2,2011,4726,Louisiana
23,2,2011,955,Maine
24,2,2011,5476,Maryland
25,2,2011,5414,Massachusetts
26,2,2011,8647,Michigan
27,2,2011,5293,Minnesota
28,2,2011,3041,Mississippi
29,2,2011,5805,Missouri
30,2,2011,893,Montana
31,2,2011,1914,Nebraska
32,2,2011,2643,Nevada
33,2,2011,990,New Hampshire
34,2,2011,7926,New Jersey
35,2,2011,2118,New Mexico
36,2,2011,18057,New York
37,2,2011,9057,North Carolina
38,2,2011,715,North Dakota
39,2,2011,10293,Ohio
40,2,2011,3928,Oklahoma
41,2,2011,3278,Oregon
42,2,2011,10630,Pennsylvania
44,2,2011,795,Rhode Island
45,2,2011,4342,South Carolina
46,2,2011,919,South Dakota
47,2,2011,5985,Tennessee
48,2,2011,28312,Texas
49,2,2011,3829,Utah
50,2,2011,432,Vermont
51,2,2011,7617,Virginia
53,2,2011,6424,Washington
54,2,2011,1558,West Virginia
55,2,2011,5016,Wisconsin
56,2,2011,527,Wyoming
1,3,2011,4887,Alabama
2,3,2011,988,Alaska
4,3,2011,7271,Arizona
5,3,2011,3183,Arkansas
6,3,2011,42384,California
8,3,2011,5626,Colorado
9,3,2011,3062,Connecticut
10,3,2011,938,Delaware
11,3,2011,760,District Of Columbia
12,3,2011,17284,Florida
13,3,2011,11062,Georgia
15,3,2011,1621,Hawaii
16,3,2011,1972,Idaho
17,3,2011,13491,Illinois
18,3,2011,6963,Indiana
19,3,2011,3196,Iowa
20,3,2011,3421,Kansas
21,3,2011,4584,Kentucky
22,3,2011,5044,Louisiana
23,3,2011,1019,Maine
24,3,2011,6099,Maryland
25,3,2011,6070,Massachusetts
26,3,2011,9649,Michigan
27,3,2011,5771,Minnesota
28,3,2011,3238,Mississippi
29,3,2011,6251,Missouri
30,3,2011,1003,Montana
31,3,2011,2214,Nebraska
32,3,2011,3000,Nevada
33,3,2011,1071,New Hampshire
34,3,2011,8848,New Jersey
35,3,2011,2278,New Mexico
36,3,2011,20073,New York
37,3,2011,10133,North Carolina
38,3,2011,777,North Dakota
39,3,2011,11557,Ohio
40,3,2011,4415,Oklahoma
41,3,2011,3872,Oregon
42,3,2011,11912,Pennsylvania
44,3,2011,910,Rhode Island
45,3,2011,4828,South Carolina
46,3,2011,1003,South Dakota
47,3,2011,6540,Tennessee
48,3,2011,31043,Texas
49,3,2011,4465,Utah
50,3,2011,520,Vermont
51,3,2011,8419,Virginia
53,3,2011,7392,Washington
54,3,2011,1645,West Virginia
55,3,2011,5719,Wisconsin
56,3,2011,680,Wyoming
1,4,2011,4383,Alabama
2,4,2011,956,Alaska
4,4,2011,6533,Arizona
5,4,2011,2911,Arkansas
6,4,2011,40373,California
8,4,2011,5490,Colorado
9,4,2011,2952,Connecticut
10,4,2011,898,Delaware
11,4,2011,736,District Of Columbia
12,4,2011,16345,Florida
13,4,2011,10244,Georgia
15,4,2011,1468,Hawaii
16,4,2011,1878,Idaho
17,4,2011,12773,Illinois
18,4,2011,6526,Indiana
19,4,2011,3007,Iowa
20,4,2011,3173,Kansas
21,4,2011,4201,Kentucky
22,4,2011,4641,Louisiana
23,4,2011,1003,Maine
24,4,2011,5909,Maryland
25,4,2011,6085,Massachusetts
26,4,2011,9215,Michigan
27,4,2011,5660,Minnesota
28,4,2011,2993,Mississippi
29,4,2011,6040,Missouri
30,4,2011,970,Montana
31,4,2011,2102,Nebraska
32,4,2011,2902,Nevada
33,4,2011,1079,New Hampshire
34,4,2011,8448,New Jersey
35,4,2011,2233,New Mexico
36,4,2011,19236,New York
37,4,2011,9512,North Carolina
38,4,2011,781,North Dakota
39,4,2011,11090,Ohio
40,4,2011,4093,Oklahoma
41,4,2011,3774,Oregon
42,4,2011,11562,Pennsylvania
44,4,2011,943,Rhode Island
45,4,2011,4406,South Carolina
46,4,2011,952,South Dakota
47,4,2011,6020,Tennessee
48,4,2011,28998,Texas
49,4,2011,4417,Utah
50,4,2011,452,Vermont
51,4,2011,8068,Virginia
53,4,2011,7212,Washington
54,4,2011,1677,West Virginia
55,4,2011,5360,Wisconsin
56,4,2011,595,Wyoming
1,5,2011,4635,Alabama
2,5,2011,992,Alaska
4,5,2011,6702,Arizona
5,5,2011,3048,Arkansas
6,5,2011,41510,California
8,5,2011,5619,Colorado
9,5,2011,3230,Connecticut
10,5,2011,926,Delaware
11,5,2011,736,District Of Columbia
12,5,2011,16773,Florida
13,5,2011,10434,Georgia
15,5,2011,1558,Hawaii
16,5,2011,2031,Idaho
17,5,2011,13584,Illinois
18,5,2011,6892,Indiana
19,5,2011,3130,Iowa
20,5,2011,3238,Kansas
21,5,2011,4575,Kentucky
22,5,2011,4878,Louisiana
23,5,2011,1087,Maine
24,5,2011,6136,Maryland
25,5,2011,6242,Massachusetts
26,5,2011,9719,Michigan
27,5,2011,5820,Minnesota
28,5,2011,3118,Mississippi
29,5,2011,6333,Missouri
30,5,2011,1105,Montana
31,5,2011,2084,Nebraska
32,5,2011,2973,Nevada
33,5,2011,1114,New Hampshire
34,5,2011,9150,New Jersey
35,5,2011,2235,New Mexico
36,5,2011,20514,New York
37,5,2011,9863,North Carolina
38,5,2011,831,North Dakota
39,5,2011,11270,Ohio
40,5,2011,4105,Oklahoma
41,5,2011,4005,Oregon
42,5,2011,12049,Pennsylvania
44,5,2011,939,Rhode Island
45,5,2011,4481,South Carolina
46,5,2011,1011,South Dakota
47,5,2011,6428,Tennessee
48,5,2011,30064,Texas
49,5,2011,4629,Utah
50,5,2011,523,Vermont
51,5,2011,8709,Virginia
53,5,2011,7589,Washington
54,5,2011,1657,West Virginia
55,5,2011,5711,Wisconsin
56,5,2011,662,Wyoming
1,6,2011,5118,Alabama
2,6,2011,1034,Alaska
4,6,2011,7113,Arizona
5,6,2011,3328,Arkansas
6,6,2011,42085,California
8,6,2011,5704,Colorado
9,6,2011,3214,Connecticut
10,6,2011,1003,Delaware
11,6,2011,822,District Of Columbia
12,6,2011,17283,Florida
13,6,2011,11085,Georgia
15,6,2011,1577,Hawaii
16,6,2011,1944,Idaho
17,6,2011,14018,Illinois
18,6,2011,7351,Indiana
19,6,2011,3285,Iowa
20,6,2011,3436,Kansas
21,6,2011,4777,Kentucky
22,6,2011,5058,Louisiana
23,6,2011,1094,Maine
24,6,2011,6400,Maryland
25,6,2011,6438,Massachusetts
26,6,2011,9786,Michigan
27,6,2011,6016,Minnesota
28,6,2011,3232,Mississippi
29,6,2011,6708,Missouri
30,6,2011,1103,Montana
31,6,2011,2237,Nebraska
32,6,2011,2964,Nevada
33,6,2011,1168,New Hampshire
34,6,2011,9090,New Jersey
35,6,2011,2236,New Mexico
36,6,2011,20850,New York
37,6,2011,10107,North Carolina
38,6,2011,785,North Dakota
39,6,2011,11976,Ohio
40,6,2011,4431,Oklahoma
41,6,2011,4001,Oregon
42,6,2011,12573,Pennsylvania
44,6,2011,898,Rhode Island
45,6,2011,4786,South Carolina
46,6,2011,1093,South Dakota
47,6,2011,6728,Tennessee
48,6,2011,31181,Texas
49,6,2011,4572,Utah
50,6,2011,541,Vermont
51,6,2011,8864,Virginia
53,6,2011,7669,Washington
54,6,2011,1814,West Virginia
55,6,2011,6048,Wisconsin
56,6,2011,656,Wyoming
1,7,2011,5228,Alabama
2,7,2011,943,Alaska
4,7,2011,7238,Arizona
5,7,2011,3358,Arkansas
6,7,2011,43115,California
8,7,2011,5758,Colorado
9,7,2011,3239,Connecticut
10,7,2011,983,Delaware
11,7,2011,811,District Of Columbia
12,7,2011,18288,Florida
13,7,2011,11402,Georgia
15,7,2011,1584,Hawaii
16,7,2011,1903,Idaho
17,7,2011,14752,Illinois
18,7,2011,7353,Indiana
19,7,2011,3507,Iowa
20,7,2011,3447,Kansas
21,7,2011,4933,Kentucky
22,7,2011,5381,Louisiana
23,7,2011,1177,Maine
24,7,2011,6415,Maryland
25,7,2011,6506,Massachusetts
26,7,2011,10129,Michigan
27,7,2011,6126,Minnesota
28,7,2011,3449,Mississippi
29,7,2011,6654,Missouri
30,7,2011,1054,Montana
31,7,2011,2188,Nebraska
32,7,2011,2935,Nevada
33,7,2011,1116,New Hampshire
34,7,2011,9422,New Jersey
35,7,2011,2389,New Mexico
36,7,2011,21228,New York
37,7,2011,10410,North Carolina
38,7,2011,839,North Dakota
39,7,2011,12187,Ohio
40,7,2011,4579,Oklahoma
41,7,2011,3960,Oregon
42,7,2011,12633,Pennsylvania
44,7,2011,977,Rhode Island
45,7,2011,4944,South Carolina
46,7,2011,1000,South Dakota
47,7,2011,7005,Tennessee
48,7,2011,32550,Texas
49,7,2011,4553,Utah
50,7,2011,548,Vermont
51,7,2011,9046,Virginia
53,7,2011,7711,Washington
54,7,2011,1900,West Virginia
55,7,2011,6078,Wisconsin
56,7,2011,629,Wyoming
1,8,2011,5612,Alabama
2,8,2011,928,Alaska
4,8,2011,7710,Arizona
5,8,2011,3609,Arkansas
6,8,2011,45033,California
8,8,2011,5781,Colorado
9,8,2011,3399,Connecticut
10,8,2011,1048,Delaware
11,8,2011,802,District Of Columbia
12,8,2011,19332,Florida
13,8,2011,12097,Georgia
15,8,2011,1707,Hawaii
16,8,2011,2006,Idaho
17,8,2011,14771,Illinois
18,8,2011,7574,Indiana
19,8,2011,3495,Iowa
20,8,2011,3501,Kansas
21,8,2011,5197,Kentucky
22,8,2011,5774,Louisiana
23,8,2011,1165,Maine
24,8,2011,6489,Maryland
25,8,2011,6459,Massachusetts
26,8,2011,10414,Michigan
27,8,2011,6027,Minnesota
28,8,2011,3654,Mississippi
29,8,2011,7117,Missouri
30,8,2011,1128,Montana
31,8,2011,2375,Nebraska
32,8,2011,3188,Nevada
33,8,2011,1146,New Hampshire
34,8,2011,9515,New Jersey
35,8,2011,2476,New Mexico
36,8,2011,21479,New York
37,8,2011,10952,North Carolina
38,8,2011,880,North Dakota
39,8,2011,12630,Ohio
40,8,2011,4923,Oklahoma
41,8,2011,4040,Oregon
42,8,2011,13049,Pennsylvania
44,8,2011,1030,Rhode Island
45,8,2011,5275,South Carolina
46,8,2011,1049,South Dakota
47,8,2011,7412,Tennessee
48,8,2011,34947,Texas
49,8,2011,4735,Utah
50,8,2011,582,Vermont
51,8,2011,9338,Virginia
53,8,2011,7798,Washington
54,8,2011,1942,West Virginia
55,8,2011,6173,Wisconsin
56,8,2011,641,Wyoming
1,9,2011,5127,Alabama
2,9,2011,1011,Alaska
4,9,2011,7772,Arizona
5,9,2011,3437,Arkansas
6,9,2011,43565,California
8,9,2011,5564,Colorado
9,9,2011,3229,Connecticut
10,9,2011,960,Delaware
11,9,2011,827,District Of Columbia
12,9,2011,19191,Florida
13,9,2011,11561,Georgia
15,9,2011,1681,Hawaii
16,9,2011,1886,Idaho
17,9,2011,13888,Illinois
18,9,2011,7368,Indiana
19,9,2011,3381,Iowa
20,9,2011,3403,Kansas
21,9,2011,4855,Kentucky
22,9,2011,5517,Louisiana
23,9,2011,1146,Maine
24,9,2011,6351,Maryland
25,9,2011,6260,Massachusetts
26,9,2011,9712,Michigan
27,9,2011,5855,Minnesota
28,9,2011,3508,Mississippi
29,9,2011,6664,Missouri
30,9,2011,1063,Montana
31,9,2011,2339,Nebraska
32,9,2011,3054,Nevada
33,9,2011,1129,New Hampshire
34,9,2011,9146,New Jersey
35,9,2011,2405,New Mexico
36,9,2011,20872,New York
37,9,2011,10531,North Carolina
38,9,2011,839,North Dakota
39,9,2011,12177,Ohio
40,9,2011,4636,Oklahoma
41,9,2011,3781,Oregon
42,9,2011,12506,Pennsylvania
44,9,2011,960,Rhode Island
45,9,2011,5031,South Carolina
46,9,2011,1026,South Dakota
47,9,2011,6943,Tennessee
48,9,2011,33410,Texas
49,9,2011,4297,Utah
50,9,2011,551,Vermont
51,9,2011,9183,Virginia
53,9,2011,7516,Washington
54,9,2011,1839,West Virginia
55,9,2011,5950,Wisconsin
56,9,2011,645,Wyoming
1,10,2011,4862,Alabama
2,10,2011,902,Alaska
4,10,2011,7387,Arizona
5,10,2011,3274,Arkansas
6,10,2011,42100,California
8,10,2011,5248,Colorado
9,10,2011,3034,Connecticut
10,10,2011,930,Delaware
11,10,2011,732,District Of Columbia
12,10,2011,18330,Florida
13,10,2011,11085,Georgia
15,10,2011,1595,Hawaii
16,10,2011,1766,Idaho
17,10,2011,13217,Illinois
18,10,2011,6830,Indiana
19,10,2011,3096,Iowa
20,10,2011,3323,Kansas
21,10,2011,4409,Kentucky
22,10,2011,5291,Louisiana
23,10,2011,1100,Maine
24,10,2011,6009,Maryland
25,10,2011,6158,Massachusetts
26,10,2011,9388,Michigan
27,10,2011,5679,Minnesota
28,10,2011,3319,Mississippi
29,10,2011,6278,Missouri
30,10,2011,995,Montana
31,10,2011,2059,Nebraska
32,10,2011,3001,Nevada
33,10,2011,1031,New Hampshire
34,10,2011,8882,New Jersey
35,10,2011,2231,New Mexico
36,10,2011,20014,New York
37,10,2011,9941,North Carolina
38,10,2011,798,North Dakota
39,10,2011,11396,Ohio
40,10,2011,4201,Oklahoma
41,10,2011,3735,Oregon
42,10,2011,11796,Pennsylvania
44,10,2011,908,Rhode Island
45,10,2011,4751,South Carolina
46,10,2011,987,South Dakota
47,10,2011,6491,Tennessee
48,10,2011,31816,Texas
49,10,2011,4138,Utah
50,10,2011,486,Vermont
51,10,2011,8551,Virginia
53,10,2011,7113,Washington
54,10,2011,1649,West Virginia
55,10,2011,5604,Wisconsin
56,10,2011,572,Wyoming
1,11,2011,4909,Alabama
2,11,2011,859,Alaska
4,11,2011,7016,Arizona
5,11,2011,3187,Arkansas
6,11,2011,40888,California
8,11,2011,5147,Colorado
9,11,2011,2953,Connecticut
10,11,2011,922,Delaware
11,11,2011,807,District Of Columbia
12,11,2011,18145,Florida
13,11,2011,11020,Georgia
15,11,2011,1522,Hawaii
16,11,2011,1749,Idaho
17,11,2011,12673,Illinois
18,11,2011,6784,Indiana
19,11,2011,3073,Iowa
20,11,2011,3324,Kansas
21,11,2011,4475,Kentucky
22,11,2011,5271,Louisiana
23,11,2011,989,Maine
24,11,2011,5952,Maryland
25,11,2011,5754,Massachusetts
26,11,2011,9001,Michigan
27,11,2011,5460,Minnesota
28,11,2011,3404,Mississippi
29,11,2011,5951,Missouri
30,11,2011,936,Montana
31,11,2011,2027,Nebraska
32,11,2011,2902,Nevada
33,11,2011,990,New Hampshire
34,11,2011,8437,New Jersey
35,11,2011,2193,New Mexico
36,11,2011,19740,New York
37,11,2011,9866,North Carolina
38,11,2011,759,North Dakota
39,11,2011,11108,Ohio
40,11,2011,4360,Oklahoma
41,11,2011,3521,Oregon
42,11,2011,11483,Pennsylvania
44,11,2011,863,Rhode Island
45,11,2011,4843,South Carolina
46,11,2011,937,South Dakota
47,11,2011,6751,Tennessee
48,11,2011,31677,Texas
49,11,2011,3771,Utah
50,11,2011,526,Vermont
51,11,2011,8163,Virginia
53,11,2011,6718,Washington
54,11,2011,1631,West Virginia
55,11,2011,5442,Wisconsin
56,11,2011,600,Wyoming
1,12,2011,5141,Alabama
2,12,2011,996,Alaska
4,12,2011,7118,Arizona
5,12,2011,3328,Arkansas
6,12,2011,41541,California
8,12,2011,5269,Colorado
9,12,2011,3033,Connecticut
10,12,2011,910,Delaware
11,12,2011,783,District Of Columbia
12,12,2011,18498,Florida
13,12,2011,11305,Georgia
15,12,2011,1551,Hawaii
16,12,2011,1705,Idaho
17,12,2011,13077,Illinois
18,12,2011,6965,Indiana
19,12,2011,3126,Iowa
20,12,2011,3259,Kansas
21,12,2011,4663,Kentucky
22,12,2011,5277,Louisiana
23,12,2011,963,Maine
24,12,2011,5998,Maryland
25,12,2011,5801,Massachusetts
26,12,2011,9122,Michigan
27,12,2011,5333,Minnesota
28,12,2011,3622,Mississippi
29,12,2011,6249,Missouri
30,12,2011,930,Montana
31,12,2011,2219,Nebraska
32,12,2011,2822,Nevada
33,12,2011,1018,New Hampshire
34,12,2011,8520,New Jersey
35,12,2011,2229,New Mexico
36,12,2011,19666,New York
37,12,2011,10093,North Carolina
38,12,2011,819,North Dakota
39,12,2011,11304,Ohio
40,12,2011,4334,Oklahoma
41,12,2011,3624,Oregon
42,12,2011,11553,Pennsylvania
44,12,2011,850,Rhode Island
45,12,2011,5002,South Carolina
46,12,2011,959,South Dakota
47,12,2011,6875,Tennessee
48,12,2011,32356,Texas
49,12,2011,3874,Utah
50,12,2011,455,Vermont
51,12,2011,8432,Virginia
53,12,2011,7074,Washington
54,12,2011,1696,West Virginia
55,12,2011,5397,Wisconsin
56,12,2011,586,Wyoming
1,1,2012,4810,Alabama
2,1,2012,924,Alaska
4,1,2012,7074,Arizona
5,1,2012,3062,Arkansas
6,1,2012,40219,California
8,1,2012,5226,Colorado
9,1,2012,2881,Connecticut
10,1,2012,918,Delaware
11,1,2012,757,District Of Columbia
12,1,2012,17455,Florida
13,1,2012,10966,Georgia
15,1,2012,1572,Hawaii
16,1,2012,1728,Idaho
17,1,2012,12810,Illinois
18,1,2012,6529,Indiana
19,1,2012,2947,Iowa
20,1,2012,3238,Kansas
21,1,2012,4493,Kentucky
22,1,2012,5128,Louisiana
23,1,2012,1050,Maine
24,1,2012,5927,Maryland
25,1,2012,5600,Massachusetts
26,1,2012,8870,Michigan
27,1,2012,5272,Minnesota
28,1,2012,3240,Mississippi
29,1,2012,5904,Missouri
30,1,2012,891,Montana
31,1,2012,2025,Nebraska
32,1,2012,2829,Nevada
33,1,2012,894,New Hampshire
34,1,2012,8254,New Jersey
35,1,2012,2251,New Mexico
36,1,2012,19415,New York
37,1,2012,9962,North Carolina
38,1,2012,773,North Dakota
39,1,2012,10691,Ohio
40,1,2012,4209,Oklahoma
41,1,2012,3442,Oregon
42,1,2012,11405,Pennsylvania
44,1,2012,875,Rhode Island
45,1,2012,4775,South Carolina
46,1,2012,939,South Dakota
47,1,2012,6539,Tennessee
48,1,2012,30673,Texas
49,1,2012,3762,Utah
50,1,2012,466,Vermont
51,1,2012,8281,Virginia
53,1,2012,6744,Washington
54,1,2012,1647,West Virginia
55,1,2012,5356,Wisconsin
56,1,2012,617,Wyoming
1,2,2012,4625,Alabama
2,2,2012,811,Alaska
4,2,2012,6803,Arizona
5,2,2012,3068,Arkansas
6,2,2012,38631,California
8,2,2012,4993,Colorado
9,2,2012,2858,Connecticut
10,2,2012,862,Delaware
11,2,2012,693,District Of Columbia
12,2,2012,16753,Florida
13,2,2012,10423,Georgia
15,2,2012,1451,Hawaii
16,2,2012,1824,Idaho
17,2,2012,12196,Illinois
18,2,2012,6347,Indiana
19,2,2012,2908,Iowa
20,2,2012,3112,Kansas
21,2,2012,4182,Kentucky
22,2,2012,4970,Louisiana
23,2,2012,939,Maine
24,2,2012,5663,Maryland
25,2,2012,5266,Massachusetts
26,2,2012,8675,Michigan
27,2,2012,5253,Minnesota
28,2,2012,3081,Mississippi
29,2,2012,5818,Missouri
30,2,2012,937,Montana
31,2,2012,1988,Nebraska
32,2,2012,2633,Nevada
33,2,2012,937,New Hampshire
34,2,2012,8083,New Jersey
35,2,2012,2068,New Mexico
36,2,2012,18439,New York
37,2,2012,9278,North Carolina
38,2,2012,731,North Dakota
39,2,2012,10504,Ohio
40,2,2012,4155,Oklahoma
41,2,2012,3493,Oregon
42,2,2012,10808,Pennsylvania
44,2,2012,876,Rhode Island
45,2,2012,4543,South Carolina
46,2,2012,890,South Dakota
47,2,2012,6316,Tennessee
48,2,2012,29399,Texas
49,2,2012,3791,Utah
50,2,2012,457,Vermont
51,2,2012,8037,Virginia
53,2,2012,6700,Washington
54,2,2012,1573,West Virginia
55,2,2012,5062,Wisconsin
56,2,2012,602,Wyoming
1,3,2012,4599,Alabama
2,3,2012,950,Alaska
4,3,2012,7162,Arizona
5,3,2012,3039,Arkansas
6,3,2012,41414,California
8,3,2012,5385,Colorado
9,3,2012,3003,Connecticut
10,3,2012,879,Delaware
11,3,2012,789,District Of Columbia
12,3,2012,17508,Florida
13,3,2012,10812,Georgia
15,3,2012,1583,Hawaii
16,3,2012,1915,Idaho
17,3,2012,13173,Illinois
18,3,2012,6923,Indiana
19,3,2012,3227,Iowa
20,3,2012,3216,Kansas
21,3,2012,4557,Kentucky
22,3,2012,5034,Louisiana
23,3,2012,1061,Maine
24,3,2012,6010,Maryland
25,3,2012,5957,Massachusetts
26,3,2012,9497,Michigan
27,3,2012,5696,Minnesota
28,3,2012,3009,Mississippi
29,3,2012,6300,Missouri
30,3,2012,1079,Montana
31,3,2012,2133,Nebraska
32,3,2012,2881,Nevada
33,3,2012,959,New Hampshire
34,3,2012,8388,New Jersey
35,3,2012,2186,New Mexico
36,3,2012,19740,New York
37,3,2012,9819,North Carolina
38,3,2012,887,North Dakota
39,3,2012,11345,Ohio
40,3,2012,4361,Oklahoma
41,3,2012,3758,Oregon
42,3,2012,11751,Pennsylvania
44,3,2012,902,Rhode Island
45,3,2012,4676,South Carolina
46,3,2012,1020,South Dakota
47,3,2012,6645,Tennessee
48,3,2012,30312,Texas
49,3,2012,4442,Utah
50,3,2012,473,Vermont
51,3,2012,8489,Virginia
53,3,2012,7355,Washington
54,3,2012,1731,West Virginia
55,3,2012,5663,Wisconsin
56,3,2012,629,Wyoming
1,4,2012,4486,Alabama
2,4,2012,912,Alaska
4,4,2012,6679,Arizona
5,4,2012,2901,Arkansas
6,4,2012,38791,California
8,4,2012,5307,Colorado
9,4,2012,3044,Connecticut
10,4,2012,907,Delaware
11,4,2012,721,District Of Columbia
12,4,2012,16385,Florida
13,4,2012,9996,Georgia
15,4,2012,1524,Hawaii
16,4,2012,1844,Idaho
17,4,2012,12444,Illinois
18,4,2012,6370,Indiana
19,4,2012,2983,Iowa
20,4,2012,3119,Kansas
21,4,2012,4366,Kentucky
22,4,2012,4634,Louisiana
23,4,2012,1061,Maine
24,4,2012,5558,Maryland
25,4,2012,5872,Massachusetts
26,4,2012,8817,Michigan
27,4,2012,5481,Minnesota
28,4,2012,2882,Mississippi
29,4,2012,5815,Missouri
30,4,2012,986,Montana
31,4,2012,2051,Nebraska
32,4,2012,2724,Nevada
33,4,2012,1011,New Hampshire
34,4,2012,8198,New Jersey
35,4,2012,2056,New Mexico
36,4,2012,18910,New York
37,4,2012,9141,North Carolina
38,4,2012,800,North Dakota
39,4,2012,10811,Ohio
40,4,2012,3906,Oklahoma
41,4,2012,3696,Oregon
42,4,2012,11245,Pennsylvania
44,4,2012,878,Rhode Island
45,4,2012,4297,South Carolina
46,4,2012,960,South Dakota
47,4,2012,6006,Tennessee
48,4,2012,28858,Texas
49,4,2012,4109,Utah
50,4,2012,489,Vermont
51,4,2012,8151,Virginia
53,4,2012,6927,Washington
54,4,2012,1647,West Virginia
55,4,2012,5315,Wisconsin
56,4,2012,629,Wyoming
1,5,2012,4783,Alabama
2,5,2012,956,Alaska
4,5,2012,6829,Arizona
5,5,2012,3157,Arkansas
6,5,2012,41300,California
8,5,2012,5555,Colorado
9,5,2012,3108,Connecticut
10,5,2012,923,Delaware
11,5,2012,764,District Of Columbia
12,5,2012,17123,Florida
13,5,2012,10503,Georgia
15,5,2012,1558,Hawaii
16,5,2012,2058,Idaho
17,5,2012,13504,Illinois
18,5,2012,6973,Indiana
19,5,2012,3366,Iowa
20,5,2012,3397,Kansas
21,5,2012,4559,Kentucky
22,5,2012,4993,Louisiana
23,5,2012,1106,Maine
24,5,2012,6174,Maryland
25,5,2012,6398,Massachusetts
26,5,2012,9788,Michigan
27,5,2012,6010,Minnesota
28,5,2012,3094,Mississippi
29,5,2012,6317,Missouri
30,5,2012,1007,Montana
31,5,2012,2167,Nebraska
32,5,2012,2977,Nevada
33,5,2012,1071,New Hampshire
34,5,2012,8952,New Jersey
35,5,2012,2280,New Mexico
36,5,2012,20360,New York
37,5,2012,9812,North Carolina
38,5,2012,888,North Dakota
39,5,2012,11816,Ohio
40,5,2012,4288,Oklahoma
41,5,2012,3995,Oregon
42,5,2012,12147,Pennsylvania
44,5,2012,931,Rhode Island
45,5,2012,4722,South Carolina
46,5,2012,1076,South Dakota
47,5,2012,6585,Tennessee
48,5,2012,31068,Texas
49,5,2012,4585,Utah
50,5,2012,582,Vermont
51,5,2012,8630,Virginia
53,5,2012,7713,Washington
54,5,2012,1698,West Virginia
55,5,2012,5817,Wisconsin
56,5,2012,683,Wyoming
1,6,2012,4904,Alabama
2,6,2012,931,Alaska
4,6,2012,6780,Arizona
5,6,2012,3194,Arkansas
6,6,2012,40792,California
8,6,2012,5508,Colorado
9,6,2012,3065,Connecticut
10,6,2012,913,Delaware
11,6,2012,744,District Of Columbia
12,6,2012,16996,Florida
13,6,2012,10712,Georgia
15,6,2012,1562,Hawaii
16,6,2012,1975,Idaho
17,6,2012,13652,Illinois
18,6,2012,7068,Indiana
19,6,2012,3373,Iowa
20,6,2012,3252,Kansas
21,6,2012,4640,Kentucky
22,6,2012,5002,Louisiana
23,6,2012,1039,Maine
24,6,2012,6170,Maryland
25,6,2012,6179,Massachusetts
26,6,2012,9656,Michigan
27,6,2012,5863,Minnesota
28,6,2012,3193,Mississippi
29,6,2012,6376,Missouri
30,6,2012,1030,Montana
31,6,2012,2210,Nebraska
32,6,2012,2757,Nevada
33,6,2012,1066,New Hampshire
34,6,2012,8700,New Jersey
35,6,2012,2258,New Mexico
36,6,2012,20038,New York
37,6,2012,9736,North Carolina
38,6,2012,874,North Dakota
39,6,2012,11731,Ohio
40,6,2012,4364,Oklahoma
41,6,2012,3863,Oregon
42,6,2012,11720,Pennsylvania
44,6,2012,953,Rhode Island
45,6,2012,4668,South Carolina
46,6,2012,1065,South Dakota
47,6,2012,6759,Tennessee
48,6,2012,31043,Texas
49,6,2012,4381,Utah
50,6,2012,474,Vermont
51,6,2012,8477,Virginia
53,6,2012,7329,Washington
54,6,2012,1742,West Virginia
55,6,2012,5810,Wisconsin
56,6,2012,602,Wyoming
1,7,2012,5141,Alabama
2,7,2012,985,Alaska
4,7,2012,7427,Arizona
5,7,2012,3377,Arkansas
6,7,2012,43386,California
8,7,2012,5644,Colorado
9,7,2012,3234,Connecticut
10,7,2012,918,Delaware
11,7,2012,833,District Of Columbia
12,7,2012,18061,Florida
13,7,2012,11120,Georgia
15,7,2012,1634,Hawaii
16,7,2012,2091,Idaho
17,7,2012,14396,Illinois
18,7,2012,7517,Indiana
19,7,2012,3432,Iowa
20,7,2012,3488,Kansas
21,7,2012,5008,Kentucky
22,7,2012,5596,Louisiana
23,7,2012,1107,Maine
24,7,2012,6304,Maryland
25,7,2012,6464,Massachusetts
26,7,2012,10117,Michigan
27,7,2012,6087,Minnesota
28,7,2012,3479,Mississippi
29,7,2012,6778,Missouri
30,7,2012,1087,Montana
31,7,2012,2261,Nebraska
32,7,2012,3077,Nevada
33,7,2012,1141,New Hampshire
34,7,2012,9097,New Jersey
35,7,2012,2426,New Mexico
36,7,2012,20920,New York
37,7,2012,10612,North Carolina
38,7,2012,959,North Dakota
39,7,2012,12314,Ohio
40,7,2012,4637,Oklahoma
41,7,2012,3959,Oregon
